Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4997544382,"Mar 23, 2021, 5:48:50 PM",Evening Ride,Ride,,996,5.18,,,false,,,activities/4997544382.gpx,,,996.0,985.0,5186.5,8.899999618530273,5.265482425689697,3.359999895095825,6.360000133514404,4.900000095367432,12.0,2.799999952316284,-0.057842474430799484,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1616518784.0,2.0,6.199999809265137,4.179999828338623,0.4699999988079071,0.6700000166893005,1019.9000244140625,2.690000057220459,2.869999885559082,237.0,0.0,1616475904.0,1616520576.0,0.3199999928474426,,,0.0,,0.6700000166893005,16093.0,0.0,366.79998779296875,,,,,,,,,,,""
5001335395,"Mar 24, 2021, 11:25:07 AM",Lunch Run,Run,,522,1.83,,,false,,,activities/5001335395.gpx,,,522.0,504.0,1829.800048828125,6.400000095367432,3.6305556297302246,7.405714511871338,3.1057143211364746,9.300000190734863,17.299999237060547,17.299999237060547,0.23499836027622223,,,,,,,,,78.2913589477539,,,,,,,,,,,,,,,,0.0,,1.0,1848.4000244140625,1616583552.0,2.0,8.729999542236328,6.0,3.5399999618530273,0.699999988079071,1019.2999877929688,5.010000228881836,7.659999847412109,249.0,0.0,1616562176.0,1616607104.0,0.36000001430511475,,,0.0,,0.6399999856948853,16093.0,2.0,357.79998779296875,,,,,,,,,,,""
5006958274,"Mar 25, 2021, 10:42:13 AM",Lunch Run,Run,"",53,0.36,,,false,,"",activities/5006958274.gpx,,,53.0,53.0,359.29998779296875,6.199999809265137,6.779245376586914,0.0,0.20000000298023224,8.699999809265137,11.199999809265137,35.599998474121094,-0.05566379055380821,,,,,,,,,33.61774444580078,,,,,,,,,,,,,,,,0.0,,1.0,361.20001220703125,1616666368.0,1.0,7.320000171661377,5.579999923706055,2.509999990463257,0.7200000286102295,1018.0,2.5999999046325684,3.690000057220459,252.0,0.015599999576807022,1616648320.0,1616693632.0,0.38999998569488525,,8142932.0,0.019999999552965164,5.0,0.28999999165534973,16093.0,2.0,390.29998779296875,,,,,,,,,,,""
5029948626,"Mar 29, 2021, 9:27:51 AM",Lunch Run,Run,,86,0.41,,,false,,"",activities/5029948626.gpx,,,86.0,86.0,410.3999938964844,6.199999809265137,4.772092819213867,0.0,-0.30000001192092896,15.5,15.899999618530273,0.800000011920929,0.07309941202402115,,,,,,,,,38.252750396728516,,,,,,,,,,,,,,,,0.0,,1.0,411.0,1617008384.0,3.0,7.389999866485596,3.380000114440918,6.730000019073486,0.9599999785423279,1018.2000122070312,7.650000095367432,14.600000381469727,231.0,0.019700000062584877,1616993280.0,1617039744.0,0.5400000214576721,,8142932.0,0.05999999865889549,5.0,1.0,16093.0,2.0,355.1000061035156,,,,,,,,,,,""
5031013098,"Mar 29, 2021, 1:18:23 PM",Afternoon Run,Run,,72,0.38,,,false,,"",activities/5031013098.gpx,,,72.0,69.0,384.20001220703125,6.599999904632568,5.568115711212158,0.0,0.0,8.699999809265137,11.100000381469727,3.5999999046325684,0.0,,,,,,,,,36.019012451171875,,,,,,,,,,,,,,,,0.0,,1.0,387.0,1617022848.0,3.0,8.9399995803833,5.429999828338623,8.520000457763672,0.9700000286102295,1019.0999755859375,7.5,14.640000343322754,245.0,0.035100001841783524,1616993280.0,1617039744.0,0.5400000214576721,,8142932.0,0.05999999865889549,5.0,1.0,16093.0,2.0,350.70001220703125,,,,,,,,,,,""
5037718270,"Mar 30, 2021, 2:55:03 PM",Afternoon Run,Run,"",1318,3.97,,,false,,"",activities/5037718270.gpx,,,1318.0,1307.0,3978.5,6.0,3.0439939498901367,9.596296310424805,6.996300220489502,12.800000190734863,23.600000381469727,10.399999618530273,0.06535126268863678,,,,,,,,,371.4425964355469,,,,,,,,,,,,,,0.0,,0.0,,1.0,3990.89990234375,1617112832.0,2.0,14.979999542236328,14.979999542236328,9.239999771118164,0.6899999976158142,1024.300048828125,5.699999809265137,9.460000038146973,311.0,0.04270000010728836,1617079552.0,1617126272.0,0.5799999833106995,,8142932.0,0.009999999776482582,5.0,0.6499999761581421,16093.0,2.0,321.6000061035156,,,,,,,,,,,""
5044020167,"Mar 31, 2021, 2:57:41 PM",Afternoon Run,Run,,62,0.35,,,false,,"",activities/5044020167.gpx,,,62.0,62.0,358.8999938964844,6.199999809265137,5.78870964050293,0.0,-0.10000000149011612,15.399999618530273,15.800000190734863,11.100000381469727,0.02786291390657425,,,,,,,,,33.431602478027344,,,,,,,,,,,,,,,,0.0,,1.0,359.20001220703125,1617199232.0,1.0,13.390000343322754,13.390000343322754,3.950000047683716,0.5299999713897705,1019.2999877929688,3.5899999141693115,5.570000171661377,233.0,0.008200000040233135,1617165824.0,1617212800.0,0.6200000047683716,,8142932.0,0.009999999776482582,5.0,0.17000000178813934,16093.0,2.0,324.29998779296875,,,,,,,,,,,""
5054811740,"Apr 2, 2021, 11:19:04 AM",Afternoon Run,Run,,3221,10.02,,,false,,"",activities/5054811740.gpx,,,3221.0,3197.0,10020.2998046875,6.599999904632568,3.134282112121582,8.608230590820312,14.408230781555176,3.299999952316284,12.300000190734863,18.100000381469727,-0.05788249894976616,,,,,,,,,934.8842163085938,,,,,,,,,,,,,,,,0.0,,1.0,10044.7001953125,1617361152.0,2.0,8.079999923706055,5.389999866485596,1.0399999618530273,0.6100000143051147,1016.0999755859375,4.53000020980835,4.53000020980835,318.0,0.0,1617338240.0,1617385856.0,0.6899999976158142,,8142932.0,0.0,,0.5299999713897705,16093.0,2.0,410.20001220703125,,,,,,,,,,,""
5058121568,"Apr 1, 2021, 12:00:00 PM",Afternoon workout,Workout,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/e5354eb6-dee8-427d-8c3f-2a812221d1e2.jpg
5058144020,"Aug 30, 2018, 4:30:00 PM",DHL 2018,Run,"",1500,5.00,,,false,,"",,,,1500.0,1500.0,5000.0,,3.3333332538604736,,,,,,0.0,,,,,,,,,465.3619384765625,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,8142932.0,,,,,,,,,,,,,,,,,media/5b1cd1fb-0a41-4053-83bf-339cf40e79dd.jpg
